"","baseMean","log2FoldChange","lfcSE","pvalue","padj","10_S2_Diff_S10","12_S3_Diff_S12","2_S1_S2","4_S2_S4","6_S3_S6","8_S1_Diff_S8"
"Dynll2",28449.4733659847,-0.450816792282213,0.134938590095567,0.000372084056182275,0.0026346866258543,17990,30961,28994,33820,25749,22512
"Srsf1",74623.8993289234,-0.478250722434585,0.168244791324968,0.00171458244609787,0.00909947779217589,50182,81883,82700,89844,74799,59458
"Msi2",13113.8194845464,-0.467618636649558,0.179078627169514,0.00354459393541924,0.0164293966029633,9105,13804,13684,15573,12643,9331
"Gm11496",352.565341855891,0.434033237601252,0.202502174092481,0.0137634927437875,0.0478140240171913,321,521,304,380,231,655
"Trim25",13839.9854145088,-0.500032997645518,0.137085203667301,9.69682020743286e-05,0.000879086134585645,8625,15624,15799,16764,13816,12035
"Mmd",17148.3519096053,0.800896190610315,0.188375881922407,1.47902945667631e-06,2.73249063233881e-05,21432,37163,14324,15134,11679,29142
"Hlf",1547.78443660117,-0.467964473507513,0.12512876316634,7.78717492690038e-05,0.000739199959448502,1236,1921,2099,2089,1614,1450
"Stxbp4",2365.61786222387,-0.693433607846993,0.168716475398051,5.22399526911566e-06,7.94934374441845e-05,1215,2359,2680,2687,2455,1701
"Cox11",2427.8175932416,-0.319306981134773,0.0902894224034313,0.000279499997125922,0.00208841159986725,1681,3032,2538,2861,2247,2224
"Mbtd1",5600.15153575687,-0.576943238184209,0.263811261007163,0.00614118468474855,0.0254394511368021,3759,5319,6520,7061,6031,3756
"Spag9",26341.3149967596,-0.578059402848441,0.190085055419049,0.000562018038908534,0.00369434365450566,16735,26335,27121,31075,25639,16129
"B230206L02Rik",770.706687465853,0.589010025206546,0.179236334528577,0.000232957042539702,0.00180653706546413,813,1342,684,693,561,1379
"Tob1",4112.33866834126,-0.524866864368096,0.144476324008119,9.13473944111879e-05,0.000838644270318826,2490,4182,4352,4794,3679,3061
"Luc7l3",15451.9390340212,-1.5587053534116,0.374744154068015,3.65532574076271e-07,8.25064859613061e-06,6194,7611,20954,21792,19735,5613
"Abcc3",630.430911132337,0.630457865166289,0.223086203427114,0.000826681317148494,0.00504648632875888,573,902,400,413,342,768
"Cacna1g",246.34300371087,0.952722604612963,0.28273383953908,2.50304995465809e-05,0.000290783681436152,212,356,110,103,95,217
"Epn3",198.665108176753,1.58096776346627,0.445069203566048,3.6527204338084e-06,5.92832002914305e-05,184,282,68,60,56,356
"Gm51873",53.9644120645858,1.14466054265279,0.50155126620228,0.000421161045624697,0.00291655414983628,65,70,23,13,16,52
"Mycbpap",311.120541393594,0.669653501818382,0.217465035606176,0.000298847496805456,0.00220574908852996,233,417,155,187,142,319
"Mrpl27",4553.98913369154,0.407392158404791,0.175406640078076,0.00990839746732165,0.0369893513427573,3785,6728,3430,4152,3149,6595
"Sgca",17.6686159596197,0.747294851903678,0.524963602456307,0.0107855865860878,0.0395254223296249,10,25,8,4,4,19
"Pdk2",1243.76301355211,0.866175023146612,0.188803827609386,2.14211346498532e-07,5.2230206101485e-06,1279,1834,695,817,620,1561
"LOC118567867",374.203301988585,0.600671999851938,0.202748667268663,0.000638979153390157,0.00407876830059002,395,575,309,376,249,753
"Kat7",27808.6579940993,0.378401753260676,0.12364148032657,0.00126645793819095,0.00712822923985717,25823,43807,23128,26153,20138,35531
"Slc35b1",17847.0411769566,0.311916569717002,0.127659070571664,0.00989305471680776,0.0369452296272025,16346,26767,15371,17107,13925,23787
"Nxph3",157.104276081864,0.858486634444702,0.292649163355711,0.00017470106187778,0.00143265802366647,184,269,94,109,102,280
"B130006D01Rik",21.2555222332487,-0.883014039687596,0.493958421749707,0.00330537306139026,0.0155334755097024,8,21,36,24,29,8
"Zfp652",5370.75478198551,-0.450731240086265,0.146034113496363,0.000889811429091941,0.00536008499184973,3769,5966,5622,6602,5256,4213
"Snx11",7316.21058634007,-0.260305394921565,0.0977583081660867,0.00600965598169536,0.0250231287291839,5310,9122,7843,8619,6779,7444
"Cbx1",20537.3721203357,-0.498156088682462,0.175679077874139,0.00159829782018415,0.00860675577592232,13773,21671,22630,24592,20607,15891
"Copz2",3164.99232525059,0.346741447152309,0.131697539772267,0.00525573038615243,0.0225326948409794,2938,5214,2767,3268,2607,4730
"Cdk5rap3",15985.139251381,0.553048029917088,0.143515729441298,3.33852750998114e-05,0.000372568298865325,13993,23520,10926,12839,10306,21748
"Gm11525",93.9216497786573,0.739290575082576,0.252045660064693,0.000324153038610969,0.002351960230669,82,183,52,73,54,128
"Pnpo",941.525808981151,0.829783121479561,0.211294771634586,5.09439217764042e-06,7.79170748161502e-05,899,1362,446,678,470,1215
"Sp2",4200.31401511893,0.541118692160299,0.0982624653940315,1.16782897401418e-08,4.06780826513345e-07,3962,6431,3116,3299,2796,5139
"Sp6",6502.58867633758,0.76837248099767,0.131323141032211,4.16049647912752e-10,2.02887094583314e-08,6373,10547,4193,4735,3694,8401
"Gm11532",15.7631295343593,0.81040347880577,0.496088129006879,0.00596424294593961,0.0248735501856419,21,31,11,12,6,38
"Mrpl10",14910.9071580755,0.400022986404542,0.162757664832292,0.00714907249869277,0.0285649583127075,13831,22716,12449,13428,10575,20526
"Tbx21",11.6962935780494,0.981796002247081,0.668800130777355,0.00336347559115881,0.0157683702311477,24,14,2,8,2,18
"Npepps",10361.1320340092,-0.357627309111154,0.139510683080828,0.00619358961837148,0.0256080672703554,7220,13048,10578,12446,10449,8855
"Gpr179",72.1700485452638,1.17854943003602,0.664269529903902,0.00106577549483159,0.00619579882204701,81,133,14,20,16,50
"Srcin1",430.911596165671,1.0025233240326,0.175878349389173,2.81656085346693e-10,1.42314372376742e-08,504,694,232,281,246,610
"Cisd3",1950.47982531114,0.40913754499206,0.170860450316146,0.00816701708466515,0.0316434185603,1752,3020,1386,1745,1278,2233
"Psmb3",36495.5926222054,0.490162063430572,0.205647206198061,0.00590111735430746,0.0246709608459348,31368,54199,25900,30564,23612,53337
"Pip4k2b",10849.6617956709,-0.667293206995063,0.106346139702257,5.65911014538496e-11,3.3239742475792e-09,6772,11175,11987,13785,10821,7629
"Cwc25",4427.86288061428,0.287744325448149,0.118891700022508,0.0112152501823114,0.0407790152718725,3866,5941,3542,3876,2983,4777
"Plxdc1",133.804786990614,1.16648291763283,0.313872038651025,3.2772250369827e-06,5.43671928801348e-05,142,231,49,66,63,158
"Arl5c",252.627434631498,0.895297653305972,0.252308316595134,1.65284299748062e-05,0.000208034002486021,341,525,183,212,162,450
"Rpl19",182125.800811755,0.535867597968114,0.195555868399655,0.00176692647985893,0.00932327160446955,174348,294283,143890,159407,124406,291681
"Med1",11783.7552711139,-0.612363614697977,0.176354505019323,0.000105535128640588,0.00094652100618669,7663,12400,13455,13976,12379,7774
"Cdk12",12877.6327894536,-0.595611872903577,0.160923522041302,4.87923913363323e-05,0.000503507703706472,7906,12876,13628,14758,12645,8546
"1700003D09Rik",25.7014734357889,0.736129153177944,0.497715325544688,0.0106320045602472,0.0391058592569414,35,75,10,22,19,51
"Pgap3",1209.32727271445,0.480928786882092,0.154142849457294,0.000699771060122655,0.00440116957399878,1118,1867,960,1007,795,1596
"Mien1",4483.21403863916,0.407150381912735,0.169995570687722,0.00821991916140264,0.0318131201357423,4216,7049,3762,4410,3232,6748
"Gsdma",78.4117118526285,0.631569315610777,0.293911745260127,0.0050138814947821,0.0216775424874404,71,126,56,41,56,129
"Gm31862",135.934379518879,-0.513176286911229,0.259002991240975,0.0135428280614182,0.0472747730347725,87,125,188,128,132,99
"Msl1",14560.8926096575,-0.643318372663571,0.101809899271463,4.92008434823441e-11,2.91438555644427e-09,9328,15333,17291,18267,14945,11324
"Wipf2",7376.63364720591,-0.284609766096605,0.09480619396796,0.00198746640332499,0.0102370874505826,5266,9360,8091,8537,6959,7289
"Top2a",151265.812818392,-0.383660824723971,0.12717452885608,0.00143590290002103,0.00789311972632415,112897,184997,170003,178845,150853,127051
"Eif1",95780.5498396684,0.420776829505998,0.119661955919997,0.000220526819897748,0.0017273914405812,89309,159926,83379,87736,69734,128578
"Klhl11",7121.6950798167,-0.712010250846833,0.206884670491233,6.6765821005367e-05,0.000650261263660724,4172,6520,7610,8205,7217,3939
"Ttc25",205.58347318022,1.15571650046952,0.192953479346457,3.11688987237098e-11,1.92229599216903e-09,186,353,119,108,87,313
"Nkiras2",9725.31830800587,0.667443804326581,0.195190675017609,9.36251520754374e-05,0.000853947722431426,9202,15627,6743,7570,5738,14319
"Zfp385c",48.451229001438,0.917133264754445,0.458388785710093,0.0018366975652843,0.00962602130628506,38,90,17,30,15,66
"Kcnh4",1398.55068296982,-0.579025857215163,0.108311639906387,2.367022747219e-08,7.67142194535321e-07,987,1764,1891,1998,1538,1303
"Stat5b",6337.64417003413,-0.345886648862214,0.128051004489894,0.00431504657917315,0.0192147402248209,4281,7435,6773,7585,5939,6064
"Naglu",4772.27188426672,0.514238525617468,0.154461739126392,0.000293304495162362,0.00217478852866321,4727,8160,3730,4149,3537,6631
"Coasy",6640.57819441523,0.51183509999794,0.162038802788606,0.000533424497326388,0.00352851049982241,5915,10342,4999,5587,4240,9083
"Retreg3",10484.7462490656,0.356807081232483,0.149136554626035,0.00991372245443654,0.0369960573317458,9165,15799,8509,9627,7359,13498
"Tubg2",3097.98563653124,0.436345398058679,0.172098887964495,0.00501013267600982,0.0216658016257475,2852,4689,2210,2745,2214,4083
"Plekhh3",8231.83163484774,0.364941119898587,0.146801723891357,0.00750103851903442,0.029660433095537,7839,12745,6689,7933,6105,10709
"Vps25",15152.501700787,0.39198763071164,0.141894109188847,0.00309022388693631,0.0147236775017422,13628,22596,13196,13582,10671,21432
"Coa3",5931.83545429765,0.408826912157656,0.150206841288536,0.00328152507431035,0.0154456339580726,5636,9071,5124,5679,4407,9046
"Aoc3",148.754358327625,-0.504612307210515,0.219226776130036,0.00676269348194034,0.0274321104583806,96,145,157,158,132,84
"Rpl27",92462.3434385507,0.431095446892139,0.18541464334835,0.0089401836178174,0.034047713454779,83274,141590,73889,84210,63492,136096
"Ifi35",3077.25561657621,0.55579965927521,0.201445667781181,0.00150948093889905,0.00821924326350929,3172,4997,2569,2779,2131,5304
"Vat1",34230.6615804221,0.595520798562001,0.230278350639423,0.00200364433589562,0.0103077571342972,34838,57583,26232,29212,22389,56159
"Rnd2",2385.17988523782,0.55446980687074,0.212359630101953,0.00232481216224054,0.0116932084984461,2527,3931,1571,2258,1517,3210
"Brca1",17920.8496398371,-0.46682624748188,0.14657670657118,0.000598458139448033,0.00387316935990303,11708,19531,19124,19987,17237,13485
"Nbr1",25289.333272528,0.312588483417846,0.0877042743208986,0.000256014775579631,0.00195355670637892,20769,37207,20564,21418,18214,28617
"Etv4",26407.6777129181,0.443883653542782,0.137648368926742,0.000574109197070507,0.00375031020354251,24773,40588,21663,23468,18763,36678
"Meox1",14.5990340333253,0.734306824723995,0.644051708411867,0.0129438225216231,0.045678056959932,15,33,6,2,7,28
"Mpp3",4151.51870322023,0.37729701920629,0.142614934794148,0.00459007813819612,0.0202119589415864,3665,6559,3247,3660,3047,5078
"G6pc3",12001.9345328967,0.394355446424104,0.179623438730814,0.0143074871065335,0.0493417955175139,11908,18996,9923,11681,8793,16801
"Mir8101",464.991608192933,0.438256921009085,0.188322813954422,0.00862574086286775,0.0331208863126669,397,548,359,324,252,567
"Tmub2",7466.40156788474,0.451394246169145,0.167271881249842,0.00296211356366443,0.014232942098185,6820,11214,5792,6053,5076,9656
"Bloodlinc",55.7093266556945,0.634081718023096,0.32582145051311,0.00772853109662886,0.0303823713095633,69,112,36,58,33,94
"Slc25a39",55090.1156757939,0.498162131008969,0.19027690495252,0.00301966807136004,0.0144352174037215,55361,88937,43945,49751,38950,83238
"Gpatch8",14060.2311315089,-0.415004104525074,0.134411042431603,0.00101929399144365,0.00596860533554368,9460,15709,14337,15739,13543,11023
"Gjc1",5774.54222280632,-0.380933381814221,0.169163087291218,0.013095914845418,0.0460848053104759,3945,6309,6743,6653,5316,5286
"2410004I01Rik",229.750465699764,0.588905220933688,0.22817697218126,0.00210622752310911,0.0107694428022616,182,317,116,157,114,238
"Nmt1",34224.7676438336,0.443389262518178,0.122188164823347,0.000132397180409995,0.00113920249323643,30624,52458,26282,29896,23958,44435
"Plcd3",11451.9586604057,2.53778203925884,0.13823606771581,2.45085015751148e-77,1.71306256509528e-73,17612,27987,3732,3992,3242,28847
"Acbd4",5929.71020901977,1.58799771726525,0.13155797450698,4.12843318067276e-35,3.46276461462108e-32,7772,12655,3083,3506,2828,12460
"Map3k14",1415.75405249374,0.453104376536659,0.109540693814826,1.60605310315153e-05,0.000203120190108471,1331,2187,1123,1200,1047,1850
"Gosr2",31232.0001248131,0.407746920236188,0.1018606143059,3.35101524217972e-05,0.000373167491307841,27083,46077,24391,27457,21603,39681
"Wnt3",504.280890034613,-0.541897128166115,0.213247804291775,0.0030078540212212,0.0144008087298696,310,512,484,705,454,343
"Gm42092",66.3484317441481,-0.555531720122577,0.290267006233155,0.0124991800160303,0.0444455326023636,54,71,128,124,66,77
"Crhr1",39.4368171965393,0.694209453928818,0.36671602184628,0.00633172073631117,0.0260435174813082,36,69,30,24,24,84
"Cdc27",14241.7578146437,-1.00520105960259,0.291197053432388,1.49234197093217e-05,0.000191043460247111,8146,11429,18977,20170,17398,7827
"Myl4",142.088782936756,0.603677367946913,0.270353839058529,0.00477538917848515,0.0208397784981592,140,185,93,80,72,159
"Efcab13",190.459945543022,-0.807749763516203,0.212626740037973,9.75143676957084e-06,0.000133210343727121,103,181,242,209,213,115
"Gm11639",140.296058702758,-2.05030710936031,0.555465024914644,9.94041602563072e-07,1.93538146370892e-05,37,25,170,171,212,28
"Mettl2",6013.0651700578,0.428492529936057,0.128701985686347,0.000423080555048778,0.00292598158272356,5406,10011,5106,5453,4628,8739
"1700052K11Rik",1299.28600240754,0.472918893983609,0.125122347736879,6.51635210008025e-05,0.000638212924738827,1262,1972,1056,1001,932,1618
"Tanc2",4836.56501526878,-0.625025523842327,0.240345094705491,0.00163956813383582,0.00879061728417367,3091,4601,5666,5548,4945,2839
"Cyb561",5829.40538757401,0.623251063304947,0.245870633188943,0.00198366129597458,0.0102199984558455,5574,9834,3774,4307,3394,7435
"Taco1os",105.895714302649,1.14853673155231,0.306715715984939,3.04591697036631e-06,5.10550223434142e-05,132,160,56,54,53,175
"Taco1",4590.51146360837,0.354042492579016,0.121363524194125,0.00217267243372611,0.0110472279977698,4167,7247,3955,4433,3258,5905
"Map3k3",38064.2001384375,0.495367047018263,0.114129985751527,5.46464994318313e-06,8.2142110866385e-05,39820,68006,36198,36650,28833,59387
"Limd2",6868.87761775806,0.52547443532647,0.187337009239183,0.00153632962221968,0.00834160948946773,6628,11218,5716,6017,4690,10945
"Strada",5959.172256801,0.307294513148289,0.118534581842656,0.00660228553817024,0.0269187877600412,5414,8438,5204,5728,4430,8022
"Ccdc47",30497.9259789363,-0.821553380781623,0.255590473010265,8.16537613285335e-05,0.00076677013940798,17406,25506,35998,38214,33089,17494
"Ddx42",25178.4822367089,-0.292113545736313,0.123533424281863,0.0128772527722143,0.045489068965728,17476,30463,25008,27191,23094,21106
"Smarcd2",11805.7515713786,0.389693362748034,0.152984577010693,0.00581057152274385,0.0243891705835537,11226,18395,10022,10948,8627,16106
"Tcam1",53.7735893789775,0.574639790427945,0.308718106082841,0.012550439458436,0.0445824436733769,39,99,38,32,31,76
"Scn4a",254.490889498957,0.790883550325643,0.255284974520203,0.000143019901475948,0.00121416368989845,261,356,139,150,123,290
"Pecam1",922.190370050491,0.556856110901076,0.151633729932679,6.69620740975679e-05,0.000651265181703108,690,1352,556,686,461,966
"Ddx5",175672.588873527,-0.572987072414859,0.150815321796304,3.7446729935721e-05,0.000408543433934513,117224,182347,203189,211350,178798,132129
"Mir3064",8146.60679133546,-0.525272322407084,0.155869654635788,0.000240794129795825,0.00185769393218861,5376,8451,9064,9537,8191,6320
"Cep95",1731.80103135856,-0.378010566977948,0.158372684025479,0.00936045679636943,0.0353211118522711,1106,1821,1742,1665,1559,1266
"Smurf2",10513.9882676664,-0.2805344609239,0.0805713203142255,0.000375491305396874,0.00265106975854109,7580,12963,11137,11638,9507,9548
"1810010H24Rik",325.332142515107,1.36595805705814,0.200708556909166,1.40238715646483e-13,1.31868413829197e-11,314,645,136,160,145,439
"Bptf",26658.8585560532,-0.91389164732838,0.209410495956985,4.78519523841606e-07,1.03980061092587e-05,14915,23380,32012,33989,29162,14488
"Helz",16596.0199149262,-0.308547211551718,0.109753050703661,0.00343420380051856,0.0160133020887422,11459,19692,16446,17669,14779,13261
"Gm11696",591.268929079245,0.358357299860006,0.152845221528116,0.0111863613108322,0.0407022055052646,512,928,590,549,373,847
"Amz2",19077.7882313024,0.32279186547097,0.120728254107209,0.00500178060096631,0.0216430741687294,17321,30915,17574,18493,15032,26360
"Arsg",2113.06651381121,0.646928431469517,0.147437828651814,2.00944578885855e-06,3.55278825856449e-05,1914,3455,1503,1392,1231,2396
"Gm39443",340.186842075599,-1.35713612442664,0.405833083528192,9.80977612106684e-06,0.000133745900833973,107,199,425,459,449,170
"LOC105243553",48.7212471390317,-1.8544257953962,0.607748687406976,9.88596072774027e-06,0.000134522200194669,12,23,76,63,79,6
"Sox9",7185.70841769373,-0.893291989080316,0.210397817129342,9.11011939167554e-07,1.80999559280963e-05,3596,6656,8821,9649,7820,4694
"2610035D17Rik",727.040000462225,1.01994181366012,0.284600058348663,8.50082569277688e-06,0.000118441072393248,904,1362,400,577,358,1208
"Gm51926",49.1039147907069,1.77516595190812,0.387178750732875,5.77598417088418e-08,1.67057395971407e-06,91,124,26,16,23,97
"Gm42094",60.4578772951512,1.37668677258773,0.603112469341681,0.000216828124090322,0.00170734845439353,33,93,10,4,18,48
"Sstr2",5974.20781561384,1.98642467888301,0.55997093789246,1.82344345810143e-06,3.2596577896785e-05,8116,13791,1893,1590,1352,13116
"Cog1",19870.3753476747,0.578931994840958,0.164295225481358,0.00010473706508411,0.000940570243147199,19728,33295,15311,16826,13242,28424
