"","baseMean","log2FoldChange","lfcSE","pvalue","padj","1_C1P_S1","10_S2_Diff_S10","11_F8P_Diff_S11","12_S3_Diff_S12","2_S1_S2","3_F6_S3","4_S2_S4","5_F8P_S5","6_S3_S6","7_C1P_Diff_S7","8_S1_Diff_S8","9_F6_Diff_S9"
"Zfp26",3735.08830346115,0.528523122853806,0.307385342272142,0.00113911959652764,0.0267691504696176,5168,1764,3399,2679,3470,5749,3904,5718,3488,2568,1643,5267
"Zfp426",3171.43900527654,0.288297522935694,0.129928032967717,0.00231598646529893,0.0431365698262755,3136,2224,3174,4179,2383,3355,2577,3644,2093,4998,2988,4492
"Zfp266",5210.34671068377,0.529751250877143,0.258596775335286,0.000521144957738748,0.0156535366908421,7448,2838,4689,4286,4413,7779,5165,7550,4454,4984,2296,6967
"Zfp846",919.885179187453,0.816133775624172,0.221067256454559,1.282904375673e-06,0.000167723299627249,1301,392,882,661,853,1292,980,1596,916,841,360,1026
"Fbxl12os",79.6269009513994,0.552055008666533,0.440686264635016,0.00262174875502922,0.0466991841561754,70,46,157,91,26,74,44,83,55,85,57,189
"Fbxl12",2273.51162504757,0.383156278174146,0.15208271661897,0.000463948705344692,0.0144461585427557,1996,1854,2493,2989,1299,2170,1459,2315,1207,4513,2343,3719
"LOC115487308",174.799357987469,0.400534894358354,0.216040139504662,0.00193196326965061,0.037897633689793,186,102,192,181,125,181,118,306,143,262,141,223
"S1pr2",1696.54318098866,-0.547104887433253,0.141240191863914,1.40962716530772e-06,0.000180813497084597,1036,2076,1577,3468,980,1276,1084,1357,939,2125,3128,2030
"Yipf2",603.548262346816,0.529981053936243,0.299415858288114,0.00100856354800592,0.0246343156426117,504,455,696,778,276,656,343,403,266,1544,538,1126
"Gm7904",19.0034159546037,0.656576914160015,0.541379482957765,0.00178985472211753,0.0361069110361889,12,8,33,16,10,21,7,33,7,42,15,36
"Kank2",1501.02179140338,0.667185698992589,0.204640462107212,7.5234111975597e-06,0.000655726373394146,1937,697,1152,998,1090,2549,1539,3043,1212,2048,751,1332
"Dock6",2573.30498566166,0.4777903701897,0.249418675608999,0.000967707101511643,0.0240394474242752,2854,2043,2520,2949,1279,2767,1586,2499,1398,5671,2070,4384
"Epor",649.445861224891,0.378908452996625,0.20772954937007,0.00245985358945824,0.0446953735203063,594,322,515,643,596,956,700,942,541,959,457,757
"Zfp810",1048.42701108159,0.597575497367225,0.329887030431278,0.000684237437510827,0.0187315738765548,1295,694,1103,928,731,1475,726,1135,711,1237,602,2090
"Bmper",194.390688352916,0.683744752004529,0.47380600599045,0.00113928034359539,0.0267691504696176,251,130,386,168,56,167,116,352,132,370,78,196
"Acad8",3033.1792229828,0.430246387053625,0.135583276806438,4.60214082771569e-05,0.00270491821848016,3231,1887,3679,3689,2030,2957,2503,3985,1997,5278,2874,3534
"Ncapd3",12334.06301773,0.385751662743421,0.121314520793645,6.49406945488188e-05,0.00350387689238931,14403,8291,12831,13721,9222,14638,11034,16536,9058,16299,9420,15615
"Jam3",3903.95845353582,0.344885791194449,0.159711601921824,0.00159934519897711,0.033420743169199,4063,2404,4748,4051,3244,4202,3583,6906,2899,5073,3029,3808
"Igsf9b",4408.00678846893,0.870940280495393,0.224788017258954,6.76428985672162e-07,0.000102953501214804,6822,1844,4124,3251,3537,6596,4233,8266,3760,4156,1621,5213
"Snx19",8548.54608966848,0.512366442109425,0.138457675201733,3.66886386368044e-06,0.000370428111384964,8526,5696,9715,10072,5567,9769,6485,11691,5433,15937,7001,10298
"Zbtb44",4896.83923680032,0.461094304387182,0.162797131880694,0.000101476674970974,0.00481407985536657,5800,3056,5435,4796,3903,5681,4340,8196,3729,5400,3244,6250
"St14",13.7312924243303,0.632352931234488,0.742906824481271,0.00196987372486631,0.0383720865507625,16,8,40,8,0,11,6,18,0,47,3,17
"Aplp2",37594.073370843,0.461132569547732,0.107742956041236,5.61168860898366e-07,8.94143665470483e-05,41782,24658,41096,42182,27614,40512,32682,56405,26622,58345,29033,42947
"LOC118567728",10.456203833351,0.748185969648015,0.780703756075526,0.0012217575814097,0.0279974672728661,9,3,25,4,7,18,6,9,4,28,5,11
"Nfrkb",5467.5233459499,0.379572789943136,0.0929984245341821,2.47263729361019e-06,0.000283311447208876,5701,3705,5706,6325,4094,5786,4657,7975,3951,8260,4734,6581
"Kirrel3",109.079818732805,0.514589596196634,0.365728892476347,0.00235004095858173,0.0434663135183738,152,81,191,102,39,113,53,171,25,254,78,103
"Gm33561",19.8832230924234,1.38985564350804,0.884979177618864,0.000113183975397516,0.00516417713251081,18,5,22,5,18,45,18,32,8,18,4,48
"Kirrel3os",77.8199392439844,0.843894698422741,0.382364896861567,0.000140872983612995,0.00611298829954686,109,34,120,79,40,84,56,144,41,95,38,122
"4930581F22Rik",231.733124066038,0.684038772435506,0.435183386554758,0.000884199331795746,0.0226548308693144,166,129,432,226,224,201,164,316,189,190,127,455
"Foxred1",5579.30047229772,0.482010047527013,0.141461799056806,1.36600803370625e-05,0.00103184199434959,5012,3636,6463,6517,3512,5803,4288,7337,3638,10604,5461,7186
"Rpusd4",3608.96873077781,0.377898404192936,0.132944201024508,0.000196446439802718,0.00779479599178293,4142,2097,3596,3616,2716,4624,3264,5691,2633,5518,3015,3512
"Cdon",13203.6985145502,0.532108856040472,0.30210432990366,0.00101818606133512,0.0248099220082793,15118,4819,13491,7654,14668,19883,15206,32330,12662,7830,5230,10723
"Ddx25",4459.17590327905,-0.349134025123083,0.129935018263036,0.000390853270798401,0.0127543239326934,3183,4286,3725,7214,4094,3460,4222,4211,3603,6000,6759,4190
"Stt3a",39478.9847153388,0.532563746631846,0.120163754724009,1.46901275107112e-07,3.05719541409138e-05,44038,26648,48098,44751,28478,38913,33486,54643,27888,58377,29735,51019
"Robo3",103.249939037653,0.70185701172806,0.643715863822737,0.00159443724631259,0.0334200128084818,107,84,137,86,12,126,24,86,31,176,15,392
"Msantd2",3026.61764192063,0.791321060032727,0.396112540326187,0.000257895881911653,0.00942614070177089,4441,1244,3340,1840,2733,3871,2927,6719,2579,1671,1016,4184
"Esam",282.775179495141,0.724485571168067,0.295961755941069,8.87333909424112e-05,0.00437129832915574,212,238,552,375,70,254,86,168,95,720,269,511
"Nrgn",345.535713741413,0.517806177596886,0.279456183830123,0.000886746286598279,0.0226915815748706,402,280,359,354,181,328,220,457,214,802,228,477
"Gm46107",36.3310318570746,1.42407734206793,0.758063637305259,7.22999015271006e-05,0.00378091408114158,87,16,53,19,1,53,9,51,3,72,3,81
"Spa17",226.843374546983,0.442388292203344,0.229805129935136,0.001203495451077,0.0277034872739451,225,164,372,301,171,172,153,275,112,354,185,328
"Siae",1386.59904264321,0.407319759496438,0.21470601229666,0.0016696692046044,0.0343968721494007,1007,902,2090,1656,991,1388,1124,2242,833,1956,1190,1822
"Gramd1b",16688.3335768543,0.267805241218017,0.112628338833398,0.00183474572346803,0.036614128209521,16935,12832,21182,21853,12412,15793,13794,19858,11613,24023,15279,19793
"Ubash3b",2720.09982123989,0.885886758075641,0.155357436060631,1.01213881987206e-10,7.11812801078986e-08,2879,1472,3208,2636,1501,3507,2039,4691,1695,4653,1753,3738
"Mir100hg",994.396301108777,0.813456055009761,0.869980939511604,0.000891359051877617,0.0227525254856621,1644,143,1256,142,557,964,640,5230,737,149,70,823
"Gm51670",10.303601956153,1.22010316994022,1.21447012709213,0.000236905360990697,0.00888177359817146,10,1,29,3,2,5,6,28,6,10,2,26
"Sorl1",501.052228993375,-1.22011422646781,0.198052450802084,3.36832500414566e-11,2.64219186382888e-08,259,444,193,790,942,335,762,284,738,326,650,270
"Tbcel",11212.493105898,0.317572192460789,0.105394871876133,0.000186026840639104,0.0075103922718798,9540,8543,14553,15163,7723,10488,9185,13547,6826,16718,11285,15256
"Gm30373",105.813551545305,0.665046487219987,0.445200281079737,0.00109990787840477,0.026084443232634,176,54,68,61,51,168,68,167,43,270,66,126
"Usp2",686.533192222572,0.592013519518413,0.239140446406793,0.000123435083563508,0.0055328758885225,493,528,1192,838,342,489,423,941,333,1526,635,883
"Mcam",4933.8547332247,0.414946702974199,0.147048011553312,0.000153099971253951,0.00653237220444421,5543,2894,4902,4365,4336,6121,4608,9168,4044,6689,3364,4435
"Nlrx1",1983.51103199267,0.677982626443626,0.162971879015721,1.99226211464846e-07,3.82507552622399e-05,1335,1479,2677,2465,1164,1899,1215,2027,938,4336,1926,3400
"Hinfp",9392.13944137057,0.292993627266652,0.133907513918808,0.0023965489511453,0.0439942536981174,9321,6965,11090,11206,7469,8814,8198,13649,6725,11830,7865,12308
"Ccdc84",2055.68717670219,0.437051326673058,0.179732983988492,0.000371438871617611,0.0124188455518708,2409,1195,1835,1743,1766,2651,2147,3541,1988,2169,1136,2380
"Bcl9l",11411.9408594882,0.408369398253017,0.139675870462032,0.000119829396959904,0.00541889257427328,13958,5351,8082,8017,11773,18105,13798,21853,11305,11120,5593,9046
"Arcn1",50435.6192448439,0.312953613470028,0.116755454434254,0.000535042350885938,0.0159302025493704,59639,32443,52370,55101,44440,54406,51154,71225,42482,59361,37088,55657
"Tmem25",437.815603321892,0.644097848766478,0.187705584495414,4.37788895111341e-06,0.000427210742382574,414,306,648,584,263,392,310,423,252,901,350,613
"Ube4a",19415.1535012605,0.482244292805011,0.141041077163397,1.30860927318838e-05,0.000995861422637204,21428,12567,23071,21515,15228,21650,17039,28334,14814,24712,13258,24297
"Mpzl3",547.407953974786,0.516108338253159,0.142297313351274,4.68521001803817e-06,0.000449294370448245,534,389,733,762,282,472,343,705,259,1013,514,851
"Bace1",6207.13977243182,0.433958362403723,0.155860427048999,0.000145586236556316,0.00627382842716084,7568,3813,6230,6125,5012,7483,6486,9944,5122,8369,3637,6133
"Rnf214",11053.9131530266,0.339768300934572,0.111708693692226,0.000144218827661517,0.00623165887745052,12832,7234,11353,12305,9046,11993,10723,16405,8720,13798,8242,12745
"4930448E22Rik",578.322289676662,0.844421246144217,0.241284357280546,2.70629161047836e-06,0.000295594580921368,702,362,790,546,442,514,395,582,402,864,421,1056
"Gm31816",438.204975083494,0.61448692376859,0.396420582990259,0.00116301384768888,0.0270091396963772,507,228,310,435,169,770,301,510,209,930,270,823
"Cadm1",42201.4066897165,0.437154858021015,0.207114256991788,0.000818825005009798,0.0214376585072848,51261,24990,37005,41423,32893,59422,42908,54608,34763,51520,24838,58094
"Rexo2",29382.6580667902,-0.886198301106894,0.245550988317084,1.90638457583725e-06,0.000228990650906339,18677,30388,15152,49416,36621,18496,38631,19317,29439,35052,50139,17556
"Htr3a",35542.7823352115,0.464069767166757,0.261809473944582,0.00145152118281361,0.031194704450457,34278,20348,31249,35075,20080,54662,31291,60616,25425,68516,22001,38053
"Drd2",1543.44887004549,-0.414908903241037,0.238121708297681,0.00217491305213721,0.041186027575059,1047,1575,1002,2627,1564,1021,1752,1561,1463,2273,2200,954
"Pts",2530.48245916022,0.337967255500898,0.156973619022891,0.00172892445969236,0.0354030264612708,2202,1669,2912,3088,1977,3052,2074,3424,1660,3291,2199,3637
"Dixdc1",2130.40470610642,0.564355211107478,0.199602449203053,5.0143371093829e-05,0.00285663143424202,3345,790,1764,1435,2030,4018,2146,4376,1691,1589,817,1686
"Cryab",1441.34498277832,0.415888337275021,0.210291923881585,0.00130855967955329,0.0292953618710092,1271,1037,2055,1557,831,1381,1063,2220,811,2889,1362,1493
"1110032A03Rik",1860.61214362555,0.336272936824626,0.1647603266499,0.0022713932174989,0.0424222203945879,1442,1522,2956,2351,1265,1639,1355,2183,1105,2541,1851,2707
"Sik2",4924.43529137763,0.543028562090008,0.224713507389663,0.000186332850677675,0.0075103922718798,5232,2688,5741,4604,3979,5364,4433,10591,3695,5624,2869,5842
"Layn",254.06642499264,0.551407336777337,0.23868722628469,0.000237352517262935,0.00888221025610562,253,136,330,252,180,342,196,493,169,365,164,260
"Dmxl2",15305.0146915674,0.489562051455435,0.308202322527583,0.0018483225204434,0.0368130251996514,22096,7547,15522,10859,14173,20003,16521,28847,14495,9897,5649,18526
"Sh2d7",92.0643745085963,1.67829723734091,0.427152259691012,4.87567653208158e-07,7.89201768823841e-05,56,36,282,85,16,103,20,175,13,183,34,158
"Cib2",403.5809609656,0.449916595448873,0.262505592593086,0.00180230727731201,0.0362505492315369,399,254,506,486,175,380,270,529,234,1016,383,454
"Wdr61",10692.0484107048,0.355656319163281,0.124271964590591,0.000222329014882254,0.00853936018554346,11831,7342,12221,11836,7756,11405,9867,15860,8176,15070,8440,11510
"Ireb2",21053.0322228647,0.474677987673283,0.268730927605859,0.00137704957346801,0.0302884645940557,29592,10434,21848,15267,20004,29727,22468,36371,19079,14316,9452,24456
"Psma4",30894.3547094635,0.321491478123341,0.0948137629726669,5.0299563938481e-05,0.00285754765048836,32474,21763,32408,36140,23622,34190,28557,40310,22931,44831,26514,35938
"Chrna3",8473.43549575943,1.62094917944017,0.884134772187491,4.81362276375999e-05,0.00278902943940014,14817,2474,6910,3975,807,18339,2694,7443,2255,24504,936,20530
"Chrnb4",560.247353562112,1.55291060658502,0.507096944609776,6.67525011470145e-06,0.000597112833725158,657,241,465,423,91,1051,153,335,135,1638,203,1661
"Ube2q2",7448.29860577355,0.438916949566832,0.262743494174341,0.00212168677512618,0.0405166683321146,10603,4197,7987,5975,6736,9291,7685,12456,6502,5798,3337,9218
"Fbxo22",7686.43917902209,0.317068226557346,0.0959925732218252,7.05540763069412e-05,0.00371417969694495,8674,5173,7633,8685,6573,8189,7260,11127,5849,10824,6130,8298
"Tspan3",16954.678336541,0.394993535221788,0.130969351126476,0.00010118567428579,0.00481407985536657,19539,11625,17876,19092,12608,19206,15709,24117,12106,25728,12125,18836
"Peak1os",269.137296549069,-0.837271029022864,0.298512427087791,2.71670581302331e-05,0.00181069330250361,137,347,179,639,175,231,303,182,227,298,398,211
"Hmg20a",8957.30788805173,0.294136047901923,0.130960501732045,0.0020520612970573,0.0395948818859826,8563,6647,11489,11134,6795,9181,7406,12250,5916,11340,7867,11555
"Snupn",2011.97428509014,0.372522358213446,0.110788016577275,3.9078292582754e-05,0.00237202909888472,1790,1472,2543,2578,1424,1828,1421,2611,1328,3082,2020,2817
"Ptpn9",16838.7118284268,0.245982870765604,0.0939348429317259,0.00111729486371909,0.0264046683030717,17300,12107,16490,19569,14120,18819,15756,24210,12801,22781,13878,18903
"Man2c1",11713.0274768777,0.324834110175488,0.133995668793198,0.000987425034519732,0.0242672446155258,10013,8529,12368,12969,9063,13413,9551,15853,8324,17235,10954,15949
"Ppcdc",2662.96830871043,0.693149962180326,0.196797115336408,2.66646515468213e-06,0.000293959766647254,2029,1749,4775,3303,1612,2472,1624,3309,1511,4066,2353,4203
"Rpp25",4641.32889997372,0.610572853375297,0.276822034702398,0.00024058120857126,0.00893743852242413,7078,2228,3435,3486,3071,7154,4020,7252,3154,9097,2900,4298
"Gm32510",573.434898497302,0.591670790659039,0.343332501604718,0.000860227399437814,0.0222926782865746,423,407,796,594,327,827,370,584,288,751,407,1262
"1600029O15Rik",170.01387226875,0.978530793043861,0.338917820178471,2.0926129138707e-05,0.00145661571257314,343,56,166,105,176,225,168,245,134,151,63,208
"Gm39345",117.812814701528,1.06657583219542,0.528738421867956,0.000145809986490524,0.00627382842716084,166,60,136,132,53,61,62,97,40,444,53,210
"Arih1",29712.7377023549,0.306440968964988,0.117897913745583,0.000713058876067486,0.0192365552611063,34005,18634,30070,32117,27226,34028,29784,44475,24394,32971,21505,33388
"Celf6",4227.90578646457,0.401181628356695,0.114908673405443,2.00538251439522e-05,0.00140549059728834,4989,2622,3989,4526,3211,4876,4016,6015,3247,6221,3347,4904
"Senp8",2483.65712754461,0.506644928710292,0.229930369326295,0.00040426144068762,0.0130736932297497,2762,1407,3471,2460,1999,2952,2265,3771,1886,2400,1651,3214
"Thsd4",421.82415828554,-0.499527213318229,0.331035819639772,0.00206595868594923,0.0398253567107132,401,410,300,716,629,150,537,346,421,396,581,241
"Gm33699",740.479694063296,0.403034032329911,0.223793497516714,0.00211458604146955,0.040418915010095,789,521,1074,844,581,635,517,750,447,910,701,1299
"Itga11",949.972653975006,1.03775794662397,0.183300035358614,2.98076861137770e-10,1.84220532815297e-07,892,547,1574,991,519,994,672,1505,503,1634,576,1406
"Fem1b",35893.4029668241,0.384541454306489,0.132462886231105,0.00015540287118223,0.00661678822079662,39220,22574,40585,38900,30577,42229,34120,54174,27535,41375,25773,41816
"Aagab",7583.16819262482,0.248051994847238,0.0973144542042257,0.00134745615032098,0.0299361309213468,6997,5718,8526,10081,5498,7592,6424,9257,5094,12273,7472,8930
"Smad3",14234.2121052595,0.371620909142053,0.134124966081586,0.000255157435189477,0.00935959692570034,5141,15276,26322,25516,4238,5167,4552,8490,3865,30676,20641,30400
"Gm35941",176.924824415253,0.947856339223709,0.267357917723279,2.62203870603233e-06,0.000290633040269182,76,124,483,305,28,78,42,97,26,439,183,377
"Zwilch",7296.0671107118,0.582910815681404,0.15637048463561,1.94071806354737e-06,0.00023146751407046,8555,4340,9304,7510,5546,7938,6377,11421,5127,8814,5092,9412
"Snord16a",337.891154488324,0.493751370089598,0.289317314094794,0.00140391638546527,0.0306228524989646,499,179,363,314,221,368,300,736,268,384,137,380
"Snapc5",528.845740250284,0.711714614657506,0.212956969749011,5.02342902226879e-06,0.000472132879765769,663,254,606,466,488,588,459,744,449,587,361,771
"Map2k1",12052.9386935741,0.291813691271555,0.0946044557468152,0.000177015746163599,0.00723594741140828,12659,8372,11800,14375,9993,12615,11517,15521,9085,17594,10467,14263
"Ciao2a",7654.36212293338,-0.293671132181163,0.128043258324797,0.00182508665936855,0.0364570444836645,5828,6612,6391,11912,7951,6159,8335,8753,6736,9581,9711,6171
"Aph1b",4616.96688505612,0.341679343852768,0.133923828278349,0.000607451059724303,0.0173272228854226,4635,3166,5325,4929,3579,5085,4221,7578,3331,6366,3682,4899
"Gm16551",156.352678583882,-1.15129459004402,0.284126059900766,6.20542936537781e-07,9.54177020377605e-05,138,126,67,247,242,74,288,167,201,102,180,58
"4930429F24Rik",36.139266547903,-0.703531871562451,0.484242391353152,0.00104902338933957,0.0252297547471469,20,34,24,73,72,16,46,17,34,28,60,16
"Htr1b",130.856744246263,0.891452234801636,0.438449338015293,0.000197894125088167,0.00782180364568442,211,40,103,56,126,157,150,371,145,80,24,120
"A330041J22Rik",95.2911846206268,0.529238927792526,0.28791948901056,0.000865216092717409,0.0223368129252805,75,57,133,105,54,80,87,81,60,167,102,181
"Cyb5r4",9856.75202128543,-0.317996839435579,0.0913522073203466,3.71196022824479e-05,0.00227343630195353,9211,8112,7493,14316,10770,8911,12037,10607,9601,10092,10402,8476
"Pls1",17.909635951057,1.46125181251974,1.09995502593598,0.00011889026605947,0.00538837105840642,16,6,48,4,6,12,2,68,2,22,2,38
"Spsb4",2472.40679982693,-0.371674465647504,0.169337688741186,0.00115767047406456,0.0269859864287245,1810,1908,1541,2885,3632,2309,3441,3158,2943,2333,2490,1405
